date,analysis_id,player_id,game_pk,market,predicted_probability,actual_result,has_hit,sportsbook_odds,sportsbook_implied_probability,batter_avg,batter_obp,batter_slg,batter_ops,batter_xba,batter_xwoba,batter_k_rate,batter_bb_rate,batter_hard_hit_rate,batter_vs_pitcher_hand_rate,recent5_hit_rate,recent5_hits_per_game,recent5_hr_rate,pitcher_avg_allowed,pitcher_whip,pitcher_k_rate,pitcher_bb_rate,pitcher_xba_allowed,pitcher_xwoba_allowed,pitcher_hard_hit_allowed,pitcher_throws_left,lineup_slot,projected_abs,is_home,park_hit_factor,weather_temp_f,weather_precip_pct,opponent_defense_oaa,opponent_fielding_pct,contact_quality_matchup,hitter_team_win_probability,opponent_team_win_probability,win_probability_gap,hitter_team_is_favorite,hitter_team_is_underdog,hitter_team_implied_runs,opponent_team_implied_runs,game_total_runs,run_total_gap,hitter_team_share_of_total_runs,game_competitiveness_score,blowout_risk_score,offensive_suppression_risk,offensive_support_score,hit_context_boost,hit_context_penalty,expected_plate_appearance_environment,hitter_team_run_support_index
2026-04-22,680757-824448-1776806329133,680757,824448,hit,0.6950942573488263,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,514888-824448-1776806329286,514888,824448,hit,0.6854615356256959,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,621043-824448-1776806330015,621043,824448,hit,0.6784083980968834,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,682657-824448-1776806329309,682657,824448,hit,0.6772391329081942,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,671655-824448-1776806329191,671655,824448,hit,0.6749284942322646,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,800050-824448-1776806329185,800050,824448,hit,0.6072102528854147,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,700932-824448-1776806329336,700932,824448,hit,0.5933039172716177,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,701358-824448-1776806329680,701358,824448,hit,0.5867754338421318,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,595978-824448-1776806329106,595978,824448,hit,0.5725877418575421,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,572233-824448-1776806329349,572233,824448,hit,0.5518569917489745,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,670623-824448-1776806329486,670623,824448,hit,0.5206814308748648,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,673237-824448-1776806329373,673237,824448,hit,0.4860458978111333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,687957-824448-1776806329339,687957,824448,hit,0.38450514053774265,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,694728-824448-1776806329543,694728,824448,hit,0.3438650306724602,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,670541-824448-1776806347353,670541,824448,hit,0.7902721583053022,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,592450-824773-1776806457808,592450,824773,home_run,0.27845193867214335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,700250-824773-1776806457808,700250,824773,home_run,0.2693297214104863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,575929-824773-1776806457806,575929,824773,home_run,0.25073975044096364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,596115-824773-1776806457807,596115,824773,home_run,0.12086017241604463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,702332-824773-1776806457807,702332,824773,home_run,0.11911397124736745,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,678882-824773-1776806457807,678882,824773,home_run,0.11526439184331183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,665966-824773-1776806457807,665966,824773,home_run,0.10263454162444863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,677800-824773-1776806457806,677800,824773,home_run,0.02226408926810408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,701350-824773-1776806457806,701350,824773,home_run,0.021511335985805125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,642708-824773-1776806457808,642708,824773,home_run,0.02070990445096421,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,519317-824773-1776806457808,519317,824773,home_run,0.02069763254266932,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,641355-824773-1776806457809,641355,824773,home_run,0.020153423377182955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,807799-824773-1776806457806,807799,824773,home_run,0.020071561258653503,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,665862-824773-1776806457809,665862,824773,home_run,0.018949361313842394,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,545341-824773-1776806457809,545341,824773,home_run,0.018793626304570155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,676609-824773-1776806457809,676609,824773,home_run,0.018629668007965394,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,691785-824773-1776806457807,691785,824773,home_run,0.018473882249590123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669224-824773-1776806457810,669224,824773,home_run,0.017834081522319578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,668930-824290-1776806487723,668930,824290,hit,0.7843737101701892,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,700250-824773-1776806606704,700250,824773,hit,0.7510603096006938,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,656941-824690-1776806900461,656941,824690,hit,0.498412101014552,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,700250-824773-1776806933295,700250,824773,hit,0.7510603096006938,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669065-823880-1776807070856,669065,823880,hit,0.8875970700563922,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669364-823880-1776807075930,669364,823880,hit,0.8290063791740526,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,691023-823880-1776807075557,691023,823880,hit,0.7992228578209908,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,672640-823880-1776807074003,672640,823880,hit,0.7913554828397036,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,689414-823880-1776807075571,689414,823880,hit,0.7701323190211296,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,676475-823880-1776807075415,676475,823880,hit,0.7618147657117718,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,671056-823880-1776807075496,671056,823880,hit,0.6834638183616777,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,802139-823880-1776807075828,802139,823880,hit,0.6655726333848118,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,681393-823880-1776807073835,681393,823880,hit,0.6491365935571136,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,691026-823880-1776807075599,691026,823880,hit,0.6400153687374195,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,683357-823880-1776807074642,683357,823880,hit,0.6176755014693782,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,701675-823880-1776807075411,701675,823880,hit,0.6119223034273029,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,682663-823880-1776807074946,682663,823880,hit,0.6023979854060222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669357-823880-1776807075927,669357,823880,hit,0.5869593341975199,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,686780-823880-1776807075407,686780,823880,hit,0.5810543351515565,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,805300-823880-1776807074609,805300,823880,hit,0.5746092470908657,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,687363-823880-1776807075713,687363,823880,hit,0.5345305793602626,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,688363-823880-1776807074183,688363,823880,hit,0.48213387470458824,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669065-823880-1776807276095,669065,823880,hit,0.8875970700563922,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,700250-824773-1776807292921,700250,824773,hit,0.7510603096006938,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,656941-824690-1776807315320,656941,824690,hit,0.498412101014552,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669065-823880-1776807362509,669065,823880,hit,0.8875970700563922,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669364-823880-1776807362509,669364,823880,hit,0.8290063791740526,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,691023-823880-1776807362511,691023,823880,hit,0.7992228578209908,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,672640-823880-1776807362509,672640,823880,hit,0.7913554828397036,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,689414-823880-1776807362510,689414,823880,hit,0.7701323190211296,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,676475-823880-1776807362511,676475,823880,hit,0.7618147657117718,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,671056-823880-1776807362511,671056,823880,hit,0.6834638183616777,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,802139-823880-1776807362511,802139,823880,hit,0.6655726333848118,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,681393-823880-1776807362511,681393,823880,hit,0.6491365935571136,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,691026-823880-1776807362512,691026,823880,hit,0.6400153687374195,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,683357-823880-1776807362510,683357,823880,hit,0.6176755014693782,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,701675-823880-1776807362512,701675,823880,hit,0.6119223034273029,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,682663-823880-1776807362510,682663,823880,hit,0.6023979854060222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669357-823880-1776807362512,669357,823880,hit,0.5869593341975199,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,686780-823880-1776807362512,686780,823880,hit,0.5810543351515565,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
